steamid,appid,playtime_forever
76561198863254785,1229490,180
76561198863254785,1240440,48
76561198863254785,1245620,6699
76561198863254785,1252330,233
76561198863254785,1259970,10
76561198863254785,1289310,137
76561198863254785,1313140,2060
76561198863254785,1326470,115
76561198863254785,1368950,8
76561198863254785,1384160,36
76561198863254785,1420350,29
76561198863254785,1422450,37
76561198863254785,1426210,1030
76561198863254785,1435790,162
76561198863254785,1485080,22
76561198863254785,1537830,10
76561198863254785,1568590,149
76561198863254785,1593500,2036
76561198863254785,1607250,53
76561198863254785,1627720,340
76561198863254785,1671210,2359
76561198863254785,1671340,37
76561198863254785,1676130,31
76561198863254785,1687950,1096
76561198863254785,1703340,316
76561198863254785,1721470,45
76561198863254785,1740720,272
76561198863254785,1761390,645
76561198863254785,1763050,131
76561198863254785,1774580,2531
76561198863254785,1782210,14
76561198863254785,1790600,3477
76561198863254785,1817070,2504
76561198863254785,1817190,891
76561198863254785,1818750,2250
76561198863254785,1888930,364
76561198863254785,1942120,23
76561198863254785,1966720,175
76561198863254785,1971870,7748
76561198863254785,2050650,1472
76561198863254785,2075070,111
76561198863254785,2120900,82
76561198863254785,2124490,167
76561198863254785,2131630,47
76561198863254785,2138710,72
76561198863254785,2144740,160
76561198863254785,2160480,55
76561198863254785,2215430,217
76561198863254785,2231300,29
76561198863254785,2239140,24
76561198863254785,2357570,1487
76561198863254785,2379780,2167
76561198863254785,2381590,269
76561198863254785,2531310,2258
76561198863254785,2653790,87
76561198863254785,2767030,4613
76561198863254785,2835570,207
76561198863254785,2881650,396
76561198863254785,3107070,97
76561198863254785,3241660,93
76561198863254785,3404260,51
76561198090208789,570,7946
76561198090208789,620,2017
76561198090208789,730,15585
76561198090208789,4920,443
76561198090208789,8930,22318
76561198090208789,8980,5380
76561198090208789,11390,32
76561198090208789,24240,3815
76561198090208789,49520,8207
76561198090208789,56400,11021
76561198090208789,63380,1314
76561198090208789,65980,1426
76561198090208789,72850,14037
76561198090208789,91200,2293
76561198090208789,108600,20086
76561198090208789,113400,92475
76561198090208789,200110,28
76561198090208789,200510,2768
76561198090208789,203630,1452
76561198090208789,207230,36
76561198090208789,208580,4592
76561198090208789,211420,1891
76561198090208789,214730,10430
76561198090208789,218620,13732
76561198090208789,218740,1981
76561198090208789,222880,3450
76561198090208789,222900,216
76561198090208789,224420,725
76561198090208789,227940,235
76561198090208789,230230,3855
76561198090208789,230410,28099
76561198090208789,231430,17032
76561198090208789,236390,15692
76561198090208789,238010,2670
76561198090208789,242720,42
76561198090208789,242760,1706
76561198090208789,244070,2762
76561198090208789,244090,1052
76561198090208789,244450,10860
76561198090208789,245620,5311
76561198090208789,252490,427
76561198090208789,261640,20
76561198090208789,271590,543215
76561198090208789,282210,76
76561198090208789,286360,155
76561198090208789,287700,9717
76561198090208789,289070,27489
76561198090208789,312660,5198
76561198090208789,322330,3681
76561198090208789,346110,13182
76561198090208789,356190,4320
76561198090208789,360170,7391
76561198090208789,365590,12579
76561198090208789,367500,7125
76561198090208789,368180,1837
76561198090208789,373420,7328
76561198090208789,377160,30178
76561198090208789,378630,164
76561198090208789,381210,716
76561198090208789,400170,3736
76561198090208789,414530,1789
76561198090208789,435150,17869
76561198090208789,438100,39
76561198090208789,442070,295
76561198090208789,489830,12702
76561198090208789,491950,615
76561198090208789,495420,7766
76561198090208789,552620,4844
76561198090208789,557600,186
76561198090208789,560130,7239
76561198090208789,578080,73577
76561198090208789,582660,22997
76561198090208789,606880,1943
76561198090208789,609320,721
76561198090208789,630100,3643
76561198090208789,637650,9671
76561198090208789,638230,461
76561198090208789,640890,574
76561198090208789,704450,10486
76561198090208789,719040,3869
76561198090208789,729040,2544
76561198090208789,739630,1571
76561198090208789,760620,1176
76561198090208789,761890,4352
76561198090208789,809880,292
76561198090208789,844870,317
76561198090208789,892970,1004
76561198090208789,900040,3098
76561198090208789,921800,3887
76561198090208789,945360,2106
76561198090208789,990080,9243
76561198090208789,1063730,13668
76561198090208789,1085660,212
76561198090208789,1091500,13828
76561198090208789,1139940,3159
76561198090208789,1172380,1828
76561198090208789,1174180,68057
76561198090208789,1203220,24406
76561198090208789,1222690,8615
76561198090208789,1266030,2011
76561198090208789,1326470,3128
76561198090208789,1377150,75
76561198090208789,1418100,25742
76561198090208789,1623730,1149
76561198090208789,2054970,7362
76561198090208789,2139460,15629
76561198090208789,2183900,4402
76561198090208789,2221490,27992
76561198090208789,2231380,5964
76561198090208789,2909110,344
76561198090208789,3059070,261
76561198090208789,3448280,52
76561198090208789,3564740,107306
76561199373012529,50,9
76561199373012529,70,1426
76561199373012529,220,847
76561199373012529,400,224
76561199373012529,500,2
76561199373012529,550,313
76561199373012529,620,779
76561199373012529,730,47858
76561199373012529,4000,149
76561199373012529,10180,808
76561199373012529,10190,73
76561199373012529,12210,1385
76561199373012529,20920,27
76561199373012529,48700,3069
76561199373012529,108710,96
76561199373012529,223750,231
76561199373012529,227300,1360
76561199373012529,232770,4
76561199373012529,235900,1
76561199373012529,236390,9678
76561199373012529,239820,94
76561199373012529,242760,843
76561199373012529,246620,211
76561199373012529,253250,492
76561199373012529,261550,21541
76561199373012529,264710,2989
76561199373012529,268910,14
76561199373012529,285920,1776
76561199373012529,361280,200
76561199373012529,361420,2029
76561199373012529,362890,385
76561199373012529,367520,5693
76561199373012529,383870,26
76561199373012529,394310,55
76561199373012529,394360,42288
76561199373012529,397900,579
76561199373012529,403190,91
76561199373012529,413150,236
76561199373012529,431960,48
76561199373012529,466560,18
76561199373012529,485610,31
76561199373012529,508440,371
76561199373012529,569480,338
76561199373012529,603850,92
76561199373012529,613100,11
76561199373012529,648800,749
76561199373012529,670290,14
76561199373012529,714010,63
76561199373012529,834740,384
76561199373012529,874260,32
76561199373012529,1030300,2098
76561199373012529,1030840,20
76561199373012529,1092790,475
76561199373012529,1128810,12
76561199373012529,1158310,79
76561199373012529,1363080,577
76561199373012529,1366800,252
76561199373012529,1436990,272
76561199373012529,1449690,280
76561199373012529,1468720,22
76561199373012529,1525700,34
76561199373012529,1625450,150
76561199373012529,1659040,53
76561199373012529,1665460,42
76561199373012529,1782210,292
76561199373012529,1942280,255
76561199373012529,1943950,5
76561199373012529,1966720,1839
76561199373012529,2250040,17
76561199373012529,2317820,1
76561199373012529,2592160,1001
76561199373012529,2881650,12
76561199373012529,3405690,10932
76561199373012529,3478870,15
76561198402842854,220,273
76561198402842854,400,191
76561198402842854,500,1
76561198402842854,620,420
76561198402842854,730,30
76561198402842854,4000,3550
76561198402842854,12200,20
76561198402842854,12210,27
76561198402842854,50130,36
76561198402842854,105600,61193
76561198402842854,211820,116
76561198402842854,220240,955
76561198402842854,233270,135
76561198402842854,242760,83
76561198402842854,264710,7963
76561198402842854,265930,850
76561198402842854,271590,28373
76561198402842854,286100,18
76561198402842854,298110,2768
76561198402842854,311770,221
76561198402842854,319510,140
76561198402842854,322170,342160
76561198402842854,332800,82
76561198402842854,332950,762
76561198402842854,354140,92
76561198402842854,367500,81
76561198402842854,367520,10264
76561198402842854,371660,7576
76561198402842854,381210,406
76561198402842854,387290,818
76561198402842854,388090,63
76561198402842854,391220,1242
76561198402842854,391540,46
76561198402842854,418370,471
76561198402842854,424840,215
76561198402842854,431240,108
76561198402842854,489830,37
76561198402842854,506610,57
76561198402842854,508440,303
76561198402842854,508550,372
76561198402842854,517630,1186
76561198402842854,521890,2525
76561198402842854,552520,11343
76561198402842854,582160,3555
76561198402842854,585690,1
76561198402842854,622630,49
76561198402842854,622650,3751
76561198402842854,648800,29
76561198402842854,677620,310
76561198402842854,698780,490
76561198402842854,700330,40
76561198402842854,704850,58
76561198402842854,732690,139
76561198402842854,738060,94
76561198402842854,739630,995
76561198402842854,747660,3599
76561198402842854,812140,7120
76561198402842854,848450,445
76561198402842854,860510,357
76561198402842854,863550,1353
76561198402842854,871720,686
76561198402842854,883710,1034
76561198402842854,939960,2333
76561198402842854,945360,355
76561198402842854,962400,132
76561198402842854,999730,7
76561198402842854,1030300,3316
76561198402842854,1063660,485
76561198402842854,1085660,35
76561198402842854,1089980,435
76561198402842854,1092700,275
76561198402842854,1092710,321
76561198402842854,1092720,39
76561198402842854,1092730,172
76561198402842854,1096710,107
76561198402842854,1164850,1317
76561198402842854,1172620,82367
76561198402842854,1174180,4918
76561198402842854,1205040,48
76561198402842854,1222140,171
76561198402842854,1222670,2053
76561198402842854,1236990,27
76561198402842854,1244460,834
76561198402842854,1281930,29554
76561198402842854,1289310,149
76561198402842854,1373880,11
76561198402842854,1388880,777
76561198402842854,1426210,452
76561198402842854,1450830,825
76561198402842854,1504150,17
76561198402842854,1625450,31
76561198402842854,1659420,137
76561198402842854,1707550,155
76561198402842854,1721470,227
76561198402842854,1766740,623
76561198402842854,1782210,484
76561198402842854,1943950,402
76561198402842854,1962700,2147
76561198402842854,1966720,150
76561198402842854,2073850,12
76561198402842854,2099110,930
76561198402842854,2208920,7946
76561198402842854,2250040,149
76561198402842854,2369390,7448
76561198402842854,2881650,45
76561198402842854,3159330,2394
76561198402842854,3240220,4
76561198402842854,3241660,571
76561198402842854,3397800,30
76561198849962442,620,299
76561198849962442,730,292
76561198849962442,42690,68
76561198849962442,204360,186
76561198849962442,223470,431
76561198849962442,223710,51
76561198849962442,230410,21
76561198849962442,250900,2437
76561198849962442,322170,2431
76561198849962442,371660,126
76561198849962442,383870,52
76561198849962442,431960,261
76561198849962442,461040,110
76561198849962442,485610,422
76561198849962442,506500,38
76561198849962442,548430,577
76561198849962442,578080,50
76561198849962442,581660,160
76561198849962442,613100,110
76561198849962442,646910,1361
76561198849962442,677160,59
76561198849962442,677620,2188
76561198849962442,700330,7
76561198849962442,714010,245
76561198849962442,760160,29
76561198849962442,823130,159
76561198849962442,865360,82
76561198849962442,893520,378
76561198849962442,921060,62
76561198849962442,924970,100
76561198849962442,960910,453
76561198849962442,1070580,24
76561198849962442,1085510,84
76561198849962442,1172470,362
76561198849962442,1173370,1261
76561198849962442,1222140,1627
76561198849962442,1233410,209
76561198849962442,1292630,315
76561198849962442,1341290,1117
76561198849962442,1466640,196
76561198849962442,1557740,572
76561198849962442,1568590,85
76561198849962442,1575870,29
76561198849962442,1603180,499
76561198849962442,1665460,175
76561198849962442,1677740,103
76561198849962442,1686940,11099
76561198849962442,1782210,31
76561198849962442,1787030,56
76561198849962442,1790600,1403
76561198849962442,1888930,698
76561198849962442,2008410,1
76561198849962442,2073850,1464
76561198849962442,2239140,38
76561198849962442,2250040,636
76561198849962442,2296990,63
76561198849962442,2357570,21
76561198849962442,2381590,414
76561198849962442,2475460,63
76561198849962442,2507950,101
76561198849962442,2524890,687
76561198849962442,2551020,147
76561198849962442,2752710,5
76561198849962442,2767030,1333
76561198849962442,2807960,81
76561198849962442,2923300,25
76561198849962442,2943650,134
76561198849962442,3143710,11
76561198849962442,3199170,21
76561198849962442,3478870,89
76561198849962442,3527290,336
76561198849962442,3594780,997
76561198016136462,50,225
76561198016136462,70,672
76561198016136462,220,3381
