final_player_id,total_library_games,total_played_games,total_playtime_minutes,categorized_games,categorized_played_games,category_game_coverage,category_playtime_coverage,avg_playtime_per_played_game_minutes,games_combat,played_games_combat,games_exploration,played_games_exploration,games_strategic_reasoning,played_games_strategic_reasoning,games_shooter,played_games_shooter,games_melee,played_games_melee,games_action_other,played_games_action_other,games_open_world,played_games_open_world,games_narrative_exploration,played_games_narrative_exploration,games_investigation,played_games_investigation,games_logic_puzzle,played_games_logic_puzzle,games_planning_management,played_games_planning_management,games_strategy_decision,played_games_strategy_decision,games_observation_deduction,played_games_observation_deduction,game_share_combat,game_share_exploration,game_share_strategic_reasoning,played_game_share_combat,played_game_share_exploration,played_game_share_strategic_reasoning,has_recent_activity,recent_total_playtime_minutes,recent_active_games,recent_categorized_playtime_minutes,recent_categorized_active_games,recent_category_playtime_coverage,recent_active_games_combat,recent_active_games_exploration,recent_active_games_strategic_reasoning,recent_active_game_share_combat,recent_active_game_share_exploration,recent_active_game_share_strategic_reasoning,macro_target
general_final_0358,177,155,156833,148,128,0.836158,0.733194,1011.825806,66,54,64,58,18,16,30,23,12,11,22,19,11,9,36,33,16,16,11,11,0,0,7,5,0,0,0.4459459459459459,0.4324324324324324,0.1216216216216216,0.421875,0.453125,0.125,1,629.0,2,1.0,1,0.0015898251192368,0,1,0,0.0,1.0,0.0,combat
general_final_0360,60,52,150788,50,44,0.833333,0.942204,2899.769231,4,3,26,23,20,18,1,1,1,0,2,2,9,7,6,6,8,7,1,1,3,3,15,13,0,0,0.08,0.52,0.4,0.0681818181818181,0.5227272727272727,0.4090909090909091,1,7075.0,7,7075.0,7,1.0,1,3,3,0.1428571428571428,0.4285714285714285,0.4285714285714285,exploration
general_final_0364,41,40,148920,35,35,0.853659,0.888457,3723.0,14,14,17,17,4,4,8,8,4,4,0,0,4,4,9,9,3,3,1,1,1,1,2,2,0,0,0.4,0.4857142857142857,0.1142857142857142,0.4,0.4857142857142857,0.1142857142857142,1,4370.0,4,4370.0,4,1.0,2,2,0,0.5,0.5,0.0,combat
general_final_0366,104,96,116490,89,82,0.855769,0.847884,1213.4375,44,39,32,31,13,12,23,21,9,9,8,7,11,11,9,8,11,11,3,3,3,3,7,6,0,0,0.4943820224719101,0.3595505617977528,0.146067415730337,0.4756097560975609,0.3780487804878049,0.1463414634146341,1,180.0,5,177.0,4,0.9833333333333332,2,2,0,0.5,0.5,0.0,combat
general_final_0368,31,19,29579,19,12,0.612903,0.89763,1556.789474,1,0,12,6,6,6,1,0,0,0,0,0,1,1,9,3,1,1,2,2,2,2,2,2,0,0,0.0526315789473684,0.631578947368421,0.3157894736842105,0.0,0.5,0.5,1,89.0,1,89.0,1,1.0,0,0,1,0.0,0.0,1.0,strategic_reasoning
general_final_0369,236,150,393503,208,130,0.881356,0.950079,2623.353333,64,31,96,70,48,29,44,19,7,4,10,6,27,20,44,30,22,18,25,12,10,8,10,7,0,0,0.3076923076923077,0.4615384615384615,0.2307692307692307,0.2384615384615384,0.5384615384615384,0.2230769230769231,1,176.0,3,175.0,2,0.9943181818181818,1,1,0,0.5,0.5,0.0,combat
general_final_0372,30,27,103511,25,24,0.833333,0.928104,3833.740741,11,10,9,9,5,5,6,5,2,2,3,3,3,3,4,4,2,2,1,1,0,0,1,1,0,0,0.44,0.36,0.2,0.4166666666666667,0.375,0.2083333333333333,1,1900.0,2,1900.0,2,1.0,0,0,2,0.0,0.0,1.0,combat
general_final_0373,83,66,65675,65,50,0.783133,0.866997,995.075758,19,14,35,27,11,9,13,9,0,0,3,2,10,10,17,11,7,5,2,1,2,2,7,6,0,0,0.2923076923076923,0.5384615384615384,0.1692307692307692,0.28,0.54,0.18,1,553.0,5,87.0,3,0.1573236889692585,0,2,1,0.0,0.6666666666666666,0.3333333333333333,exploration
general_final_0374,321,147,49898,266,121,0.82866,0.917933,339.442177,84,42,142,70,40,9,52,28,18,9,14,5,30,6,59,33,53,31,13,6,8,0,17,2,0,0,0.3157894736842105,0.5338345864661654,0.150375939849624,0.3471074380165289,0.5785123966942148,0.0743801652892562,1,229.0,4,229.0,4,1.0,2,2,0,0.5,0.5,0.0,combat
general_final_0376,29,7,3719,26,5,0.896552,0.856951,531.285714,8,3,14,2,4,0,6,2,0,0,2,1,7,1,4,1,3,0,1,0,0,0,3,0,0,0,0.3076923076923077,0.5384615384615384,0.1538461538461538,0.6,0.4,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,combat
general_final_0378,371,345,458354,290,270,0.781671,0.800717,1328.562319,79,73,111,103,100,94,33,30,14,13,26,26,33,29,48,46,25,24,27,26,24,20,41,40,0,0,0.2724137931034482,0.3827586206896551,0.3448275862068966,0.2703703703703703,0.3814814814814815,0.3481481481481481,1,3625.0,10,1674.0,7,0.4617931034482758,1,1,5,0.1428571428571428,0.1428571428571428,0.7142857142857143,exploration
general_final_0379,171,142,171750,145,121,0.847953,0.875988,1209.507042,49,36,68,63,28,22,31,19,7,6,11,11,8,7,47,44,12,11,14,14,1,1,12,6,0,0,0.3379310344827586,0.4689655172413793,0.193103448275862,0.2975206611570248,0.5206611570247934,0.1818181818181818,1,453.0,1,453.0,1,1.0,0,1,0,0.0,1.0,0.0,exploration
general_final_0380,265,181,544970,219,149,0.826415,0.870255,3010.883978,55,37,106,78,58,34,29,21,7,5,18,11,28,25,50,32,25,19,26,18,10,7,20,8,0,0,0.2511415525114155,0.4840182648401826,0.2648401826484018,0.2483221476510067,0.5234899328859061,0.2281879194630872,1,2078.0,8,2064.0,7,0.9932627526467758,3,3,1,0.4285714285714285,0.4285714285714285,0.1428571428571428,exploration
general_final_0381,301,211,623544,238,165,0.790698,0.923086,2955.184834,53,29,84,58,101,78,35,21,8,3,8,5,25,17,36,24,21,16,17,15,27,23,54,37,0,0,0.2226890756302521,0.3529411764705882,0.4243697478991596,0.1757575757575757,0.3515151515151515,0.4727272727272727,1,1.0,1,0.0,0,0.0,0,0,0,0.0,0.0,0.0,strategic_reasoning
general_final_0382,255,172,170885,216,143,0.847059,0.932756,993.517442,114,78,81,54,21,11,74,56,19,12,15,6,24,18,39,21,18,15,10,4,2,1,8,5,0,0,0.5277777777777778,0.375,0.0972222222222222,0.5454545454545454,0.3776223776223776,0.0769230769230769,1,1864.0,18,1604.0,15,0.8605150214592274,12,3,0,0.8,0.2,0.0,combat
general_final_0383,191,170,271451,151,135,0.790576,0.806783,1596.770588,45,38,79,73,27,24,16,10,13,13,15,14,14,13,35,30,28,28,13,12,2,2,11,9,0,0,0.2980132450331126,0.5231788079470199,0.1788079470198675,0.2814814814814815,0.5407407407407407,0.1777777777777777,1,4295.0,5,962.0,4,0.2239813736903376,0,3,1,0.0,0.75,0.25,exploration
general_final_0385,878,609,292047,697,486,0.79385,0.881207,479.551724,219,152,247,184,231,150,135,89,41,33,40,30,50,38,131,94,60,47,104,71,28,26,99,53,0,0,0.3142037302725968,0.3543758967001434,0.3314203730272597,0.3127572016460905,0.3786008230452675,0.3086419753086419,1,2504.0,3,2486.0,2,0.992811501597444,0,2,0,0.0,1.0,0.0,combat
general_final_0386,72,27,50851,57,18,0.791667,0.980118,1883.37037,23,11,25,5,9,2,16,7,1,0,5,3,7,3,12,1,5,1,5,1,1,0,3,1,0,0,0.4035087719298245,0.4385964912280701,0.1578947368421052,0.6111111111111112,0.2777777777777778,0.1111111111111111,1,149.0,1,149.0,1,1.0,0,1,0,0.0,1.0,0.0,strategic_reasoning
general_final_0387,113,86,344477,83,69,0.734513,0.921768,4005.546512,42,34,23,18,18,17,23,17,8,7,8,8,10,9,4,1,6,6,8,7,2,2,7,7,0,0,0.5060240963855421,0.2771084337349397,0.216867469879518,0.4927536231884058,0.2608695652173913,0.2463768115942029,1,2540.0,1,2540.0,1,1.0,1,0,0,1.0,0.0,0.0,combat
general_final_0388,42,38,62483,33,30,0.785714,0.813613,1644.289474,5,4,25,23,3,3,1,1,1,1,2,2,6,6,13,12,4,3,1,1,1,1,1,1,0,0,0.1515151515151515,0.7575757575757576,0.0909090909090909,0.1333333333333333,0.7666666666666667,0.1,1,1561.0,3,1561.0,3,1.0,0,3,0,0.0,1.0,0.0,exploration
general_final_0390,178,153,219920,140,121,0.786517,0.837391,1437.385621,63,56,56,48,21,17,34,27,11,11,7,7,18,18,21,15,14,12,5,5,3,2,9,6,0,0,0.45,0.4,0.15,0.4628099173553719,0.396694214876033,0.140495867768595,1,4118.0,7,4078.0,4,0.9902865468674114,1,3,0,0.25,0.75,0.0,combat
general_final_0391,173,115,285337,133,89,0.768786,0.897893,2481.191304,70,49,42,26,21,14,60,41,3,3,5,4,15,12,19,10,8,4,2,1,3,2,16,11,0,0,0.5263157894736842,0.3157894736842105,0.1578947368421052,0.550561797752809,0.2921348314606741,0.1573033707865168,1,33.0,2,33.0,2,1.0,0,2,0,0.0,1.0,0.0,combat
general_final_0394,206,151,330690,147,123,0.713592,0.900085,2190.0,55,51,63,49,29,23,29,26,11,10,7,7,21,19,24,17,15,10,4,1,9,9,13,10,0,0,0.3741496598639456,0.4285714285714285,0.1972789115646258,0.4146341463414634,0.3983739837398374,0.1869918699186991,1,1651.0,4,1194.0,3,0.723198061780739,0,2,1,0.0,0.6666666666666666,0.3333333333333333,combat
general_final_0396,57,53,173759,48,44,0.842105,0.855639,3278.471698,12,12,29,26,7,6,6,6,2,2,4,4,9,7,11,10,8,8,4,4,1,0,1,1,0,0,0.25,0.6041666666666666,0.1458333333333333,0.2727272727272727,0.5909090909090909,0.1363636363636363,1,1706.0,3,1568.0,2,0.9191090269636576,1,1,0,0.5,0.5,0.0,exploration
general_final_0397,2025,1217,878321,1510,1036,0.745679,0.719878,721.709942,426,280,644,449,440,307,193,115,99,79,129,83,148,101,332,244,156,100,156,110,91,71,165,108,0,0,0.2821192052980132,0.4264900662251655,0.2913907284768212,0.2702702702702703,0.4333976833976834,0.2963320463320463,1,1867.0,2,1867.0,2,1.0,1,0,1,0.5,0.0,0.5,combat
general_final_0398,14,11,5487,11,9,0.785714,0.858939,498.818182,1,1,9,7,1,1,1,1,0,0,0,0,3,3,5,3,1,1,0,0,1,1,0,0,0,0,0.0909090909090909,0.8181818181818182,0.0909090909090909,0.1111111111111111,0.7777777777777778,0.1111111111111111,1,204.0,2,204.0,2,1.0,0,2,0,0.0,1.0,0.0,exploration
general_final_0399,4,2,96,3,1,0.75,0.78125,48.0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,1,96.0,2,75.0,1,0.78125,1,0,0,1.0,0.0,0.0,combat
general_final_0400,244,185,625456,199,152,0.815574,0.975252,3380.843243,79,66,93,66,27,20,35,26,20,17,18,17,24,14,38,27,30,25,9,6,5,5,12,8,0,0,0.3969849246231156,0.4673366834170854,0.135678391959799,0.4342105263157895,0.4342105263157895,0.131578947368421,1,2068.0,7,1525.0,5,0.7374274661508704,2,3,0,0.4,0.6,0.0,combat
general_final_0401,7,5,1261,7,5,1.0,1.0,252.2,3,2,4,3,0,0,2,2,1,0,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0.4285714285714285,0.5714285714285714,0.0,0.4,0.6,0.0,1,95.0,1,95.0,1,1.0,1,0,0,1.0,0.0,0.0,exploration
general_final_0403,213,192,439623,164,147,0.769953,0.83699,2289.703125,72,67,63,55,29,25,29,27,13,12,17,16,33,31,12,10,14,11,10,7,8,8,10,9,0,0,0.4390243902439024,0.3841463414634146,0.1768292682926829,0.4557823129251701,0.3741496598639456,0.1700680272108843,1,1657.0,4,74.0,1,0.0446590223295111,0,1,0,0.0,1.0,0.0,combat
general_final_0404,10,9,23407,7,7,0.7,0.960525,2600.777778,4,4,2,2,1,1,3,3,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0.5714285714285714,0.2857142857142857,0.1428571428571428,0.5714285714285714,0.2857142857142857,0.1428571428571428,1,546.0,4,546.0,4,1.0,1,2,1,0.25,0.5,0.25,combat
general_final_0406,95,66,77118,85,60,0.894737,0.936085,1168.454545,19,10,46,32,20,18,13,6,1,1,3,3,6,2,36,27,2,2,16,15,2,2,2,1,0,0,0.2235294117647059,0.5411764705882353,0.2352941176470588,0.1666666666666666,0.5333333333333333,0.3,1,3321.0,17,2313.0,14,0.6964769647696477,1,10,3,0.0714285714285714,0.7142857142857143,0.2142857142857142,exploration
general_final_0407,559,380,633387,430,290,0.769231,0.918775,1666.807895,220,161,120,77,90,52,104,73,79,64,34,22,24,15,69,43,25,18,44,22,6,4,39,26,0,0,0.5116279069767442,0.2790697674418604,0.2093023255813953,0.5551724137931034,0.2655172413793103,0.1793103448275862,1,1799.0,2,1799.0,2,1.0,0,1,1,0.0,0.5,0.5,combat
general_final_0409,121,94,217281,95,69,0.785124,0.890087,2311.5,40,31,36,27,19,11,31,24,3,3,6,4,18,15,6,2,10,8,7,3,7,5,4,2,0,0,0.4210526315789473,0.3789473684210526,0.2,0.4492753623188406,0.391304347826087,0.1594202898550724,1,1846.0,8,1292.0,5,0.6998916576381365,3,2,0,0.6,0.4,0.0,combat
general_final_0410,510,362,377304,413,288,0.809804,0.849766,1042.276243,122,78,219,158,72,52,83,49,12,9,22,16,72,59,91,59,50,36,32,23,23,18,14,8,1,1,0.2953995157384987,0.5302663438256658,0.1743341404358353,0.2708333333333333,0.5486111111111112,0.1805555555555555,1,792.0,7,791.0,6,0.9987373737373736,1,4,1,0.1666666666666666,0.6666666666666666,0.1666666666666666,exploration
general_final_0411,1439,739,333026,1097,571,0.762335,0.711443,450.644114,352,189,443,232,302,150,157,71,85,55,103,60,68,34,242,120,119,68,131,68,42,27,123,53,0,0,0.3208751139471285,0.4038286235186873,0.2752962625341841,0.3309982486865149,0.4063047285464098,0.2626970227670753,1,1624.0,8,1213.0,6,0.7469211822660099,1,3,2,0.1666666666666666,0.5,0.3333333333333333,exploration
general_final_0412,80,40,78622,70,32,0.875,0.884956,1965.55,34,16,26,9,10,7,10,5,16,6,6,3,7,4,15,4,3,1,3,1,3,3,2,2,0,0,0.4857142857142857,0.3714285714285714,0.1428571428571428,0.5,0.28125,0.21875,1,730.0,3,566.0,2,0.7753424657534247,1,0,1,0.5,0.0,0.5,combat
general_final_0414,1064,705,782905,796,543,0.74812,0.783379,1110.503546,259,181,236,173,301,189,129,79,42,33,80,63,58,43,119,83,53,44,109,60,45,35,137,87,0,0,0.3253768844221105,0.2964824120603015,0.3781407035175879,0.3333333333333333,0.3186003683241252,0.3480662983425414,1,2045.0,4,1350.0,3,0.6601466992665037,1,0,2,0.3333333333333333,0.0,0.6666666666666666,combat
general_final_0424,63,53,70975,50,41,0.793651,0.982895,1339.150943,21,21,25,18,4,2,12,12,5,5,2,2,2,2,11,9,12,7,3,2,1,0,0,0,0,0,0.42,0.5,0.08,0.5121951219512195,0.4390243902439024,0.048780487804878,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,combat
general_final_0425,1079,623,295383,898,530,0.832252,0.880338,474.130016,281,158,400,247,217,125,140,74,50,35,81,43,78,52,212,132,107,63,72,44,47,29,91,49,1,0,0.3129175946547884,0.44543429844098,0.2416481069042316,0.2981132075471698,0.4660377358490566,0.2358490566037736,1,436.0,2,436.0,2,1.0,0,2,0,0.0,1.0,0.0,exploration
general_final_0429,84,75,44194,67,58,0.797619,0.81364,589.253333,21,18,28,24,18,16,14,13,2,2,5,3,6,4,13,13,8,7,7,7,3,3,7,5,0,0,0.3134328358208955,0.417910447761194,0.2686567164179104,0.3103448275862069,0.4137931034482758,0.2758620689655172,1,5477.0,6,5420.0,4,0.9895928427971518,2,1,1,0.5,0.25,0.25,exploration
general_final_0430,126,90,274223,84,59,0.666667,0.762606,3046.922222,40,28,27,19,17,12,29,22,4,3,4,1,9,9,9,3,7,6,3,2,7,6,4,2,0,0,0.4761904761904761,0.3214285714285714,0.2023809523809523,0.4745762711864407,0.3220338983050847,0.2033898305084746,1,5842.0,10,2157.0,6,0.3692228688805203,3,1,2,0.5,0.1666666666666666,0.3333333333333333,combat
general_final_0434,307,236,431229,251,184,0.81759,0.706309,1827.241525,99,65,81,60,71,59,30,8,34,27,33,29,17,12,30,19,29,24,1,1,9,8,57,46,0,0,0.3944223107569721,0.3227091633466135,0.2828685258964143,0.3532608695652174,0.3260869565217391,0.3206521739130434,1,5913.0,16,3991.0,12,0.6749534923050905,4,3,5,0.3333333333333333,0.25,0.4166666666666667,exploration
general_final_0436,374,332,716292,298,266,0.796791,0.871511,2157.506024,93,80,137,128,68,58,39,34,18,14,28,26,61,58,30,27,41,38,7,7,26,22,33,27,0,0,0.3120805369127516,0.4597315436241611,0.2281879194630872,0.3007518796992481,0.4812030075187969,0.2180451127819548,1,2155.0,9,1762.0,7,0.8176334106728538,3,4,0,0.4285714285714285,0.5714285714285714,0.0,combat
general_final_0438,447,343,377113,377,288,0.8434,0.921623,1099.45481,145,107,154,119,78,62,69,41,45,38,26,23,29,23,86,63,37,32,31,28,11,8,35,25,0,0,0.3846153846153846,0.4084880636604774,0.2068965517241379,0.3715277777777778,0.4131944444444444,0.2152777777777778,1,1885.0,17,831.0,9,0.4408488063660477,6,2,1,0.6666666666666666,0.2222222222222222,0.1111111111111111,combat
general_final_0440,144,138,226635,102,98,0.708333,0.914334,1642.282609,50,47,23,23,29,28,32,29,9,9,6,6,4,4,7,7,10,10,14,14,4,4,9,8,1,1,0.4901960784313725,0.2254901960784313,0.284313725490196,0.4795918367346938,0.2346938775510204,0.2857142857142857,1,4122.0,11,3994.0,10,0.9689471130519164,5,2,3,0.5,0.2,0.3,combat
general_final_0442,372,302,933305,304,250,0.817204,0.931928,3090.413907,150,125,121,100,33,25,96,78,25,20,24,22,41,36,48,39,29,23,13,10,7,6,12,8,0,0,0.4934210526315789,0.3980263157894737,0.1085526315789473,0.5,0.4,0.1,1,2589.0,4,1459.0,3,0.563538045577443,2,0,1,0.6666666666666666,0.0,0.3333333333333333,combat
general_final_0444,467,362,295041,400,310,0.856531,0.817042,815.030387,126,98,213,171,61,41,79,58,18,15,25,22,48,38,98,78,61,51,37,25,8,7,16,9,0,0,0.315,0.5325,0.1525,0.3161290322580645,0.5516129032258065,0.132258064516129,1,1015.0,10,1015.0,10,1.0,3,4,3,0.3,0.4,0.3,exploration
general_final_0445,1542,352,369253,1281,237,0.830739,0.709606,1049.014205,317,40,573,111,391,86,121,11,75,7,114,22,111,13,243,36,209,59,159,61,90,13,132,6,0,0,0.2474629195940671,0.4473067915690866,0.3052302888368462,0.1687763713080168,0.4683544303797468,0.3628691983122363,1,1900.0,9,1124.0,6,0.5915789473684211,0,6,0,0.0,1.0,0.0,exploration
general_final_0446,1503,1309,704890,1232,1089,0.819694,0.887841,538.495034,381,349,447,378,404,362,179,167,71,66,120,105,100,91,201,174,140,110,127,113,87,73,167,154,0,0,0.3092532467532468,0.3628246753246753,0.3279220779220779,0.3204775022956841,0.3471074380165289,0.3324150596877869,1,486.0,2,486.0,2,1.0,2,0,0,1.0,0.0,0.0,combat
general_final_0449,288,229,320202,230,188,0.798611,0.929629,1398.262009,143,123,73,55,14,10,98,81,20,19,14,13,21,12,30,25,21,17,4,3,2,1,7,5,0,0,0.6217391304347826,0.3173913043478261,0.0608695652173913,0.6542553191489362,0.2925531914893617,0.0531914893617021,1,421.0,7,150.0,4,0.3562945368171021,4,0,0,1.0,0.0,0.0,combat
general_final_0451,6,4,3242,4,3,0.666667,0.815238,810.5,4,3,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1,2389.0,4,2332.0,3,0.9761406446211804,3,0,0,1.0,0.0,0.0,combat
general_final_0453,234,169,819072,187,140,0.799145,0.895634,4846.579882,76,54,74,57,37,29,34,22,20,14,18,14,15,13,32,21,22,19,12,8,7,6,15,13,0,0,0.4064171122994652,0.3957219251336898,0.1978609625668449,0.3857142857142857,0.4071428571428571,0.2071428571428571,1,1793.0,5,1769.0,3,0.9866146123814836,1,2,0,0.3333333333333333,0.6666666666666666,0.0,combat
general_final_0454,202,167,217829,169,142,0.836634,0.913083,1304.365269,62,48,70,64,37,30,30,19,11,11,19,16,21,20,24,22,24,21,8,5,15,13,13,11,0,0,0.3668639053254438,0.4142011834319526,0.2189349112426035,0.3380281690140845,0.4507042253521127,0.2112676056338028,1,1294.0,8,1236.0,7,0.955177743431221,3,3,1,0.4285714285714285,0.4285714285714285,0.1428571428571428,exploration
general_final_0456,7,5,23922,5,4,0.714286,0.958783,4784.4,0,0,2,2,3,2,0,0,0,0,0,0,1,1,0,0,1,1,1,0,2,2,0,0,0,0,0.0,0.4,0.6,0.0,0.5,0.5,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,exploration
general_final_0457,39,36,70102,25,23,0.641026,0.783045,1947.277778,13,13,11,10,1,0,11,11,0,0,0,0,6,6,1,0,1,1,0,0,1,0,0,0,0,0,0.52,0.44,0.04,0.5652173913043478,0.4347826086956521,0.0,1,1551.0,3,1201.0,2,0.7743391360412637,2,0,0,1.0,0.0,0.0,combat
general_final_0458,118,95,143336,98,79,0.830508,0.974333,1508.8,39,30,34,27,25,22,26,22,6,4,6,3,11,8,11,10,11,9,16,16,0,0,8,6,0,0,0.3979591836734694,0.3469387755102041,0.2551020408163265,0.379746835443038,0.3417721518987341,0.2784810126582278,1,1420.0,5,1366.0,4,0.9619718309859157,3,1,0,0.75,0.25,0.0,combat
general_final_0460,212,166,315284,159,127,0.75,0.817425,1899.301205,67,53,72,59,20,15,32,26,17,13,14,11,9,6,28,21,30,28,4,3,6,4,9,7,0,0,0.4213836477987421,0.4528301886792453,0.1257861635220125,0.4173228346456692,0.4645669291338583,0.1181102362204724,1,3673.0,1,0.0,0,0.0,0,0,0,0.0,0.0,0.0,exploration
general_final_0462,39,20,42163,35,18,0.897436,0.708085,2108.15,18,13,10,5,7,0,9,7,4,4,3,0,5,3,1,0,3,1,2,0,1,0,4,0,0,0,0.5142857142857142,0.2857142857142857,0.2,0.7222222222222222,0.2777777777777778,0.0,1,876.0,4,873.0,3,0.9965753424657534,2,1,0,0.6666666666666666,0.3333333333333333,0.0,combat
general_final_0464,351,298,463908,286,244,0.814815,0.911605,1556.738255,188,168,76,61,22,15,34,24,102,94,42,40,13,11,32,25,26,20,6,4,3,3,9,4,0,0,0.6573426573426573,0.2657342657342657,0.0769230769230769,0.6885245901639344,0.25,0.0614754098360655,1,1735.0,13,1203.0,8,0.693371757925072,4,4,0,0.5,0.5,0.0,combat
general_final_0465,718,434,225967,560,330,0.779944,0.786664,520.66129,222,144,288,161,50,25,140,95,36,18,37,23,64,38,129,64,81,49,17,6,9,4,22,13,0,0,0.3964285714285714,0.5142857142857142,0.0892857142857142,0.4363636363636363,0.4878787878787878,0.0757575757575757,1,3729.0,9,137.0,5,0.0367390721373022,3,2,0,0.6,0.4,0.0,exploration
general_final_0468,195,175,325320,158,144,0.810256,0.928077,1858.971429,57,52,76,67,25,25,26,22,10,10,18,17,13,12,31,27,29,25,7,7,5,5,11,11,0,0,0.360759493670886,0.4810126582278481,0.1582278481012658,0.3611111111111111,0.4652777777777778,0.1736111111111111,1,2693.0,13,2292.0,9,0.8510954326030449,4,4,1,0.4444444444444444,0.4444444444444444,0.1111111111111111,combat
general_final_0471,1919,396,375040,1602,295,0.83481,0.795454,947.070707,483,105,657,124,462,66,199,49,123,25,155,29,134,23,305,53,211,47,150,29,107,11,192,23,0,0,0.301498127340824,0.4101123595505618,0.2883895131086142,0.3559322033898305,0.4203389830508474,0.223728813559322,1,557.0,3,557.0,3,1.0,2,1,0,0.6666666666666666,0.3333333333333333,0.0,combat
general_final_0472,656,337,549950,539,272,0.821646,0.866581,1631.89911,132,53,180,78,227,141,60,27,24,5,42,17,50,29,66,26,63,23,61,40,70,51,91,47,0,0,0.2448979591836734,0.3339517625231911,0.4211502782931354,0.1948529411764706,0.2867647058823529,0.5183823529411765,1,1962.0,6,894.0,4,0.45565749235474,0,0,4,0.0,0.0,1.0,strategic_reasoning
general_final_0477,11,6,1275,8,5,0.727273,0.973333,212.5,2,1,5,4,1,0,2,1,0,0,0,0,3,3,2,1,0,0,1,0,0,0,0,0,0,0,0.25,0.625,0.125,0.2,0.8,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,exploration
general_final_0479,166,154,327851,136,128,0.819277,0.838491,2128.902597,25,24,66,61,45,43,11,10,7,7,6,6,12,12,28,26,23,21,30,29,2,2,13,12,0,0,0.1838235294117647,0.4852941176470588,0.3308823529411764,0.1875,0.4765625,0.3359375,1,346.0,4,168.0,2,0.4855491329479768,1,1,0,0.5,0.5,0.0,exploration
general_final_0483,209,164,269310,170,135,0.813397,0.873989,1642.134146,65,51,75,57,30,27,46,33,7,7,9,8,34,29,28,19,12,9,11,9,7,7,12,11,0,0,0.3823529411764705,0.4411764705882353,0.1764705882352941,0.3777777777777777,0.4222222222222222,0.2,1,586.0,4,586.0,4,1.0,3,0,1,0.75,0.0,0.25,combat
general_final_0488,247,160,678342,198,131,0.801619,0.972826,4239.6375,88,59,58,40,52,32,57,35,18,16,8,6,21,17,26,15,10,8,7,3,7,6,36,22,0,0,0.4444444444444444,0.2929292929292929,0.2626262626262626,0.4503816793893129,0.3053435114503817,0.2442748091603053,1,3579.0,6,3265.0,5,0.9122659960882928,4,1,0,0.8,0.2,0.0,combat
general_final_0490,10,6,17334,8,4,0.8,0.999308,2889.0,0,0,5,2,3,2,0,0,0,0,0,0,3,2,2,0,0,0,2,1,0,0,1,1,0,0,0.0,0.625,0.375,0.0,0.5,0.5,1,2007.0,5,2006.0,4,0.9995017438963628,0,2,2,0.0,0.5,0.5,exploration
general_final_0493,594,529,884487,459,405,0.772727,0.86573,1671.99811,186,166,166,143,107,96,103,93,29,26,46,39,46,41,63,54,54,46,43,40,14,12,44,38,0,0,0.4052287581699346,0.3616557734204793,0.233115468409586,0.4098765432098765,0.3530864197530864,0.237037037037037,1,3870.0,7,2515.0,5,0.6498708010335917,3,0,2,0.6,0.0,0.4,combat
general_final_0494,216,187,228425,160,138,0.740741,0.887486,1221.524064,87,78,52,45,21,15,58,50,8,8,15,14,23,22,14,11,13,11,7,6,3,3,9,5,0,0,0.54375,0.325,0.13125,0.5652173913043478,0.3260869565217391,0.108695652173913,1,114.0,2,114.0,2,1.0,0,1,1,0.0,0.5,0.5,combat
general_final_0495,12,12,9164,10,10,0.833333,0.928306,763.666667,0,0,5,5,5,5,0,0,0,0,0,0,2,2,2,2,1,1,4,4,1,1,0,0,0,0,0.0,0.5,0.5,0.0,0.5,0.5,1,1.0,1,1.0,1,1.0,0,0,1,0.0,0.0,1.0,exploration
general_final_0497,252,115,114473,203,89,0.805556,0.92614,995.417391,58,22,99,44,46,23,27,8,10,4,16,7,23,11,48,20,21,7,12,6,10,3,19,9,0,0,0.2857142857142857,0.4876847290640394,0.2266009852216748,0.247191011235955,0.4943820224719101,0.2584269662921348,1,2552.0,10,2385.0,8,0.9345611285266456,1,5,2,0.125,0.625,0.25,exploration
general_final_0500,167,61,100205,138,47,0.826347,0.754503,1642.704918,54,18,40,16,44,13,25,8,8,2,17,4,8,5,18,3,9,4,27,9,3,2,11,2,0,0,0.391304347826087,0.2898550724637681,0.3188405797101449,0.3829787234042553,0.3404255319148936,0.2765957446808511,1,778.0,8,664.0,7,0.8534704370179949,2,3,2,0.2857142857142857,0.4285714285714285,0.2857142857142857,combat
