steamid,hours_exploration_rpg,games_exploration_rpg,hours_exploration_open_world,games_exploration_open_world,hours_exploration_adventure,games_exploration_adventure,total_playtime,num_games,avg_playtime_per_game,exploration_rpg,exploration_open_world,exploration_adventure,diversity,entropy,dominance,second_max,gap,target
76561198070677644,617.5666666666666,142,2238.4166666666665,144,207.0,75,3062.983333333333,361,8.48471837488458,0.2016226010588805,0.7307962280782897,0.06758117086282982,3,1.0591619380188166,0.7307962280782897,0.2016226010588805,0.5291736270194092,exploration_open_world
76561198079201794,108.25,16,888.05,29,46.150000000000006,7,1042.45,52,20.047115384615385,0.10384191088301596,0.8518873806897213,0.0442707084272627,3,0.7354272519190816,0.8518873806897213,0.10384191088301596,0.7480454698067053,exploration_open_world
76561198090208789,6253.733333333334,43,13008.416666666668,22,54.016666666666666,5,19316.166666666668,70,275.9452380952381,0.3237564389069605,0.6734471125223259,0.002796448570713651,3,0.9345875630093653,0.6734471125223259,0.3237564389069605,0.34969067361536543,exploration_open_world
76561198090781234,824.9833333333333,17,1300.75,26,51.13333333333333,6,2176.866666666667,49,44.42585034013606,0.37897742933267997,0.5975331516246593,0.023489419042660702,3,1.1015327888149433,0.5975331516246593,0.37897742933267997,0.21855572229197928,exploration_open_world
76561198110543020,186.8,19,1213.9666666666667,27,3.95,4,1404.7166666666667,50,28.094333333333335,0.1329805536110485,0.86420749142769,0.0028119549612614643,3,0.5928564959981176,0.86420749142769,0.1329805536110485,0.7312269378166416,exploration_open_world
76561198111573586,19.383333333333333,6,69.91666666666667,10,49.983333333333334,6,139.28333333333336,22,6.331060606060607,0.1391647720473854,0.5019743927246619,0.35886083522795253,3,1.4256398012401477,0.5019743927246619,0.35886083522795253,0.1431135574967094,exploration_open_world
76561198119630343,713.85,15,1831.0833333333333,19,21.166666666666668,2,2566.1,36,71.28055555555555,0.2781847940454386,0.7135666315939883,0.008248574360573115,3,0.9180119471629369,0.7135666315939883,0.2781847940454386,0.43538183754854964,exploration_open_world
76561198149690895,4308.033333333333,23,1939.7833333333333,37,47.016666666666666,7,6294.833333333332,67,93.95273631840794,0.68437607561757,0.3081548359765946,0.007469088405835475,3,0.9505476216171361,0.68437607561757,0.3081548359765946,0.37622123964097537,exploration_rpg
76561198151033409,1647.3666666666668,20,283.75,8,48.15,6,1979.2666666666669,34,58.21372549019608,0.8323116305702448,0.1433611775405032,0.02432719188925191,3,0.7525619973335784,0.8323116305702448,0.1433611775405032,0.6889504530297417,exploration_rpg
76561198192648407,54.18333333333333,2,384.31666666666666,5,2.666666666666667,2,441.1666666666667,9,49.01851851851852,0.12281828485077445,0.8711371363808084,0.006044578768417077,3,0.5895050776480759,0.8711371363808084,0.12281828485077445,0.7483188515300339,exploration_open_world
76561198208272697,2858.7333333333336,26,1228.05,23,347.41666666666663,9,4434.200000000001,58,76.45172413793105,0.6447010358877211,0.27694961887149877,0.07834934524077998,3,1.2091331797294036,0.6447010358877211,0.27694961887149877,0.3677514170162223,exploration_rpg
76561198215471111,492.2833333333333,20,6415.366666666666,81,10.533333333333333,7,6918.183333333333,108,64.05725308641975,0.07115789067939318,0.9273195516163925,0.0015225577042142567,3,0.386512586968846,0.9273195516163925,0.07115789067939318,0.8561616609369993,exploration_open_world
76561198217774529,13.766666666666666,4,1042.1,44,31.416666666666664,5,1087.2833333333333,53,20.514779874213836,0.012661526434385395,0.9584438278890813,0.028894645676533253,3,0.28624016500198146,0.9584438278890813,0.028894645676533253,0.9295491822125481,exploration_open_world
76561198234335792,669.2666666666667,32,1539.1499999999999,47,126.23333333333333,17,2334.6499999999996,96,24.31927083333333,0.2866668094432428,0.6592637011971816,0.05406948935957568,3,1.1405781471379601,0.6592637011971816,0.2866668094432428,0.3725968917539388,exploration_open_world
76561198249570110,247.78333333333336,12,21.05,6,47.11666666666667,10,315.95000000000005,28,11.283928571428573,0.7842485625362663,0.0666244658965026,0.1491269715672311,3,0.9447375630762289,0.7842485625362663,0.1491269715672311,0.6351215909690352,exploration_rpg
76561198261188424,1061.4666666666667,19,3379.4833333333336,52,160.15,17,4601.1,88,52.285227272727276,0.23069845616627907,0.734494649830113,0.034806894003607834,3,0.9837403018399367,0.734494649830113,0.23069845616627907,0.503796193663834,exploration_open_world
76561198262757188,491.45,11,3459.516666666667,45,42.300000000000004,6,3993.266666666667,62,64.40752688172043,0.12306966727324328,0.8663375014607924,0.010592831265964374,3,0.6208003087065938,0.8663375014607924,0.12306966727324328,0.743267834187549,exploration_open_world
76561198271859829,106.98333333333333,4,2327.3,52,59.63333333333333,11,2493.9166666666665,67,37.222636815920396,0.04289771777993117,0.9331907641928694,0.02391151802719952,3,0.4167648874026908,0.9331907641928694,0.04289771777993117,0.8902930464129383,exploration_open_world
76561198273281065,215.46666666666667,7,888.65,30,10.966666666666665,5,1115.0833333333333,42,26.549603174603174,0.19322920559001572,0.7969359539645767,0.009834840445407667,3,0.7848109116681176,0.7969359539645767,0.19322920559001572,0.6037067483745611,exploration_open_world
76561198294701020,480.23333333333335,36,1245.8333333333333,63,93.03333333333333,17,1819.1,116,15.681896551724137,0.2639950158503289,0.6848624777820533,0.05114250636761769,3,1.1006247074783633,0.6848624777820533,0.2639950158503289,0.4208674619317244,exploration_open_world
76561198301672671,189.71666666666664,21,1190.3166666666666,89,53.516666666666666,20,1433.55,130,11.027307692307692,0.1323404601629986,0.8303279736783974,0.03733156615860393,3,0.7859399171497233,0.8303279736783974,0.1323404601629986,0.6979875135153988,exploration_open_world
76561198318128729,9.866666666666667,3,0.16666666666666666,1,1.6333333333333333,2,11.666666666666666,6,1.9444444444444444,0.8457142857142858,0.014285714285714285,0.14,3,0.6891293430830399,0.8457142857142858,0.14,0.7057142857142857,exploration_rpg
76561198321959737,258.9,58,414.55,30,81.19999999999999,27,754.6500000000001,115,6.562173913043479,0.34307294772411046,0.5493275028158748,0.10759954946001454,3,1.350333506375806,0.5493275028158748,0.34307294772411046,0.20625455509176438,exploration_open_world
76561198348540244,0.0,0,15.066666666666666,1,0.0,0,15.066666666666666,1,15.066666666666666,0.0,1.0,0.0,1,-0.0,1.0,0.0,1.0,exploration_open_world
76561198351063966,881.5333333333333,18,2122.8166666666666,40,107.15,8,3111.5,66,47.14393939393939,0.2833145856767904,0.6822486474904922,0.03443676683271734,3,1.0592060722650418,0.6822486474904922,0.2833145856767904,0.3989340618137018,exploration_open_world
76561198389287631,2.3166666666666664,2,159.03333333333333,12,9.516666666666666,3,170.86666666666667,17,10.050980392156863,0.01355833008193523,0.9307452204447912,0.0556964494732735,3,0.4125425755883988,0.9307452204447912,0.0556964494732735,0.8750487709715178,exploration_open_world
76561198402634405,0.0,0,54.55,1,0.23333333333333334,1,54.78333333333333,2,27.391666666666666,0.0,0.9957407970794037,0.0042592029205962886,2,0.03967370481431779,0.9957407970794037,0.0042592029205962886,0.9914815941588073,exploration_open_world
76561198402842854,805.65,7,4170.383333333333,43,137.23333333333335,9,5113.266666666666,59,86.66553672316384,0.1575607243901485,0.8156005945318714,0.02683868107798016,3,0.7999855060363652,0.8156005945318714,0.1575607243901485,0.6580398701417229,exploration_open_world
