steamid,hours_puzzle_narrative,games_puzzle_narrative,hours_puzzle_spatial,games_puzzle_spatial,hours_puzzle_logic,games_puzzle_logic,total_playtime,num_games,avg_playtime_per_game,puzzle_narrative,puzzle_spatial,puzzle_logic,diversity,entropy,dominance,second_max,gap,target
76561198070677644,39.016666666666666,18,54.06666666666666,19,88.91666666666667,45,182.0,82,2.2195121951219514,0.21437728937728937,0.29706959706959707,0.4885531135531136,3,1.5013819339075407,0.4885531135531136,0.29706959706959707,0.19148351648351652,puzzle_logic
76561198079201794,8.35,2,74.53333333333333,2,7.050000000000001,4,89.93333333333332,8,11.241666666666665,0.09284655300222387,0.8287620459599704,0.0783914010378058,3,0.8308855621893194,0.8287620459599704,0.09284655300222387,0.7359154929577465,puzzle_spatial
76561198090208789,2.5833333333333335,1,71.5,3,97.1,4,171.18333333333334,8,21.397916666666667,0.015091033005549606,0.41768084899230845,0.5672281180021419,3,1.081375640678434,0.5672281180021419,0.41768084899230845,0.14954726900983345,puzzle_logic
76561198090781234,2.1333333333333333,1,11.0,1,3.65,2,16.78333333333333,4,4.195833333333333,0.12711022840119168,0.6554121151936446,0.21747765640516387,3,1.256432846403115,0.6554121151936446,0.21747765640516387,0.43793445878848075,puzzle_spatial
76561198110543020,1.0833333333333333,1,17.4,1,7.85,9,26.33333333333333,11,2.3939393939393936,0.04113924050632912,0.6607594936708862,0.29810126582278484,3,1.1049041096255856,0.6607594936708862,0.29810126582278484,0.3626582278481013,puzzle_spatial
76561198111573586,0.9833333333333333,1,3.4,1,18.31666666666667,2,22.700000000000003,4,5.675000000000001,0.04331864904552128,0.14977973568281935,0.8069016152716594,3,0.8562085122060955,0.8069016152716594,0.14977973568281935,0.65712187958884,puzzle_logic
76561198119630343,0.0,0,11.133333333333333,1,0.0,0,11.133333333333333,1,11.133333333333333,0.0,1.0,0.0,1,-0.0,1.0,0.0,1.0,puzzle_spatial
76561198149690895,9.366666666666667,3,90.53333333333335,3,34.35,13,134.25,19,7.065789473684211,0.06977032898820609,0.6743637492240845,0.2558659217877095,3,1.1544844511753154,0.6743637492240845,0.2558659217877095,0.418497827436375,puzzle_spatial
76561198151033409,9.766666666666667,4,9.6,2,14.600000000000001,4,33.96666666666667,10,3.396666666666667,0.2875368007850834,0.28263002944062804,0.42983316977428854,3,1.555883487425462,0.42983316977428854,0.2875368007850834,0.1422963689892051,puzzle_logic
76561198192648407,0.0,0,3.4,2,1.55,1,4.95,3,1.6500000000000001,0.0,0.6868686868686869,0.31313131313131315,2,0.8967550157663146,0.6868686868686869,0.31313131313131315,0.3737373737373737,puzzle_spatial
76561198208272697,6.65,1,29.75,4,54.76666666666667,9,91.16666666666667,14,6.511904761904762,0.07294332723948811,0.32632541133455206,0.6007312614259598,3,1.2443922401946272,0.6007312614259598,0.32632541133455206,0.2744058500914077,puzzle_logic
76561198215471111,30.883333333333333,2,77.25,7,136.01666666666665,13,244.14999999999998,22,11.09772727272727,0.12649327599153526,0.3164038500921565,0.5571028739163083,3,1.3727800814640447,0.5571028739163083,0.3164038500921565,0.24069902382415181,puzzle_logic
76561198217774529,0.0,0,57.36666666666667,5,52.43333333333334,3,109.80000000000001,8,13.725000000000001,0.0,0.5224650880388585,0.47753491196114145,2,0.9985433104731474,0.5224650880388585,0.47753491196114145,0.04493017607771704,puzzle_spatial
76561198234335792,33.6,9,15.65,4,35.65,14,84.9,27,3.144444444444445,0.3957597173144876,0.18433451118963487,0.41990577149587743,3,1.5046178865614435,0.41990577149587743,0.3957597173144876,0.02414605418138982,puzzle_logic
76561198249570110,2.75,2,25.733333333333334,5,8.566666666666666,5,37.05,12,3.0875,0.07422402159244265,0.694556905083221,0.2312190733243365,3,1.1321978339365135,0.694556905083221,0.2312190733243365,0.4633378317588845,puzzle_spatial
76561198261188424,28.016666666666666,9,150.81666666666666,4,55.866666666666674,14,234.7,27,8.692592592592591,0.11937224826019031,0.6425933816219287,0.23803437011788103,3,1.2689506176261907,0.6425933816219287,0.23803437011788103,0.40455901150404766,puzzle_spatial
76561198262757188,1.8833333333333333,1,241.51666666666665,4,50.28333333333333,3,293.6833333333333,8,36.71041666666666,0.006412802905623972,0.8223710345610352,0.17121616253334093,3,0.7146738687934362,0.8223710345610352,0.17121616253334093,0.6511548720276943,puzzle_spatial
76561198271859829,16.266666666666666,3,108.33333333333334,4,80.05,8,204.65,15,13.643333333333334,0.0794853001058718,0.5293590683280398,0.3911556315660884,3,1.305853390310561,0.5293590683280398,0.3911556315660884,0.1382034367619514,puzzle_spatial
76561198273281065,13.7,3,21.950000000000003,3,0.2833333333333333,1,35.93333333333334,7,5.133333333333334,0.38126159554730976,0.6108534322820037,0.007884972170686455,3,1.0198596403334754,0.6108534322820037,0.38126159554730976,0.22959183673469397,puzzle_spatial
76561198294701020,24.950000000000003,5,99.2,24,113.31666666666666,28,237.46666666666667,57,4.166081871345029,0.10506737787759687,0.41774284110050536,0.4771897810218978,3,1.3769380468716432,0.4771897810218978,0.41774284110050536,0.05944693992139244,puzzle_logic
76561198301672671,8.566666666666666,11,51.86666666666667,9,37.78333333333334,13,98.21666666666667,33,2.9762626262626264,0.08722212794841337,0.5280841676565416,0.384693704395045,3,1.3235906588124005,0.5280841676565416,0.384693704395045,0.14339046326149663,puzzle_spatial
76561198318128729,0.0,0,17.7,2,0.35,1,18.05,3,6.016666666666667,0.0,0.9806094182825484,0.019390581717451522,2,0.1380050291481563,0.9806094182825484,0.019390581717451522,0.9612188365650969,puzzle_spatial
76561198321959737,9.183333333333334,7,43.31666666666667,23,64.93333333333334,32,117.43333333333334,62,1.8940860215053763,0.07820039738858928,0.36886176554073236,0.5529378370706785,3,1.2909110451031438,0.5529378370706785,0.36886176554073236,0.1840760715299461,puzzle_logic
76561198348540244,0.0,0,45.25,1,0.0,0,45.25,1,45.25,0.0,1.0,0.0,1,-0.0,1.0,0.0,1.0,puzzle_spatial
76561198351063966,17.8,1,23.866666666666667,2,92.11666666666667,3,133.78333333333336,6,22.297222222222228,0.1330509530335119,0.17839790706366013,0.6885511399028279,3,1.2015080243013743,0.6885511399028279,0.17839790706366013,0.5101532328391678,puzzle_logic
76561198389287631,0.0,0,11.833333333333334,1,0.0,0,11.833333333333334,1,11.833333333333334,0.0,1.0,0.0,1,-0.0,1.0,0.0,1.0,puzzle_spatial
76561198402634405,15.75,1,24.816666666666666,2,0.38333333333333336,1,40.949999999999996,4,10.237499999999999,0.38461538461538464,0.606023606023606,0.009361009361009363,3,1.031166588843431,0.606023606023606,0.38461538461538464,0.22140822140822142,puzzle_spatial
76561198402842854,74.78333333333333,4,13.950000000000001,4,43.53333333333333,10,132.26666666666665,18,7.348148148148147,0.565398185483871,0.10546875000000001,0.32913306451612906,3,1.3350738379505502,0.565398185483871,0.32913306451612906,0.23626512096774194,puzzle_narrative
76561198408630774,5.566666666666666,3,9.65,2,9.033333333333333,3,24.25,8,3.03125,0.22955326460481099,0.39793814432989694,0.3725085910652921,3,1.5470729040527598,0.39793814432989694,0.3725085910652921,0.02542955326460483,puzzle_spatial
76561198416904447,0.0,0,2.566666666666667,2,0.0,0,2.566666666666667,2,1.2833333333333334,0.0,1.0,0.0,1,-0.0,1.0,0.0,1.0,puzzle_spatial
76561198419798999,64.85,6,96.16666666666666,5,41.15,16,202.16666666666666,27,7.487654320987654,0.3207749381698269,0.4756801319043693,0.2035449299258038,3,1.5035447085325697,0.4756801319043693,0.3207749381698269,0.15490519373454242,puzzle_spatial
76561198438689701,42.416666666666664,2,15.7,2,44.43333333333334,4,102.55,8,12.81875,0.41361937266374127,0.15309605070697221,0.4332845766292866,3,1.4641087773776005,0.4332845766292866,0.41361937266374127,0.01966520396554533,puzzle_logic
76561198439497587,40.233333333333334,20,6.9,3,1.15,2,48.28333333333333,25,1.9313333333333333,0.8332758025543666,0.14290645495340007,0.023817742492233344,3,0.7488021559514402,0.8332758025543666,0.14290645495340007,0.6903693476009666,puzzle_narrative
76561198443835056,0.0,0,10.483333333333334,2,0.0,0,10.483333333333334,2,5.241666666666667,0.0,1.0,0.0,1,-0.0,1.0,0.0,1.0,puzzle_spatial
76561198448604074,43.68333333333334,3,54.28333333333333,4,19.683333333333334,7,117.65,14,8.403571428571428,0.37129905085706194,0.46139679841337294,0.1673041507295651,3,1.4771504530322532,0.46139679841337294,0.37129905085706194,0.090097747556311,puzzle_spatial
76561198677073705,0.0,0,4.483333333333333,2,0.0,0,4.483333333333333,2,2.2416666666666667,0.0,1.0,0.0,1,-0.0,1.0,0.0,1.0,puzzle_spatial
76561198681768628,0.0,0,8.133333333333333,1,0.0,0,8.133333333333333,1,8.133333333333333,0.0,1.0,0.0,1,-0.0,1.0,0.0,1.0,puzzle_spatial
76561198688946192,0.0,0,6.9,1,0.0,0,6.9,1,6.9,0.0,1.0,0.0,1,-0.0,1.0,0.0,1.0,puzzle_spatial
76561198698268684,2.433333333333333,1,9.633333333333333,1,0.0,0,12.066666666666666,2,6.033333333333333,0.2016574585635359,0.7983425414364641,0.0,2,0.7252306521634886,0.7983425414364641,0.2016574585635359,0.5966850828729282,puzzle_spatial
76561198722267029,0.0,0,3.1333333333333333,1,0.0,0,3.1333333333333333,1,3.1333333333333333,0.0,1.0,0.0,1,-0.0,1.0,0.0,1.0,puzzle_spatial
76561198722776476,0.0,0,19.683333333333334,2,0.0,0,19.683333333333334,2,9.841666666666667,0.0,1.0,0.0,1,-0.0,1.0,0.0,1.0,puzzle_spatial
76561198734942039,0.21666666666666667,1,24.066666666666666,2,0.0,0,24.28333333333333,3,8.094444444444443,0.008922443376801648,0.9910775566231984,0.0,2,0.0735618434914795,0.9910775566231984,0.008922443376801648,0.9821551132463968,puzzle_spatial
76561198735263241,0.36666666666666664,1,8.833333333333334,1,0.03333333333333333,1,9.233333333333334,3,3.077777777777778,0.03971119133574007,0.9566787003610108,0.003610108303249097,3,0.2752453667372423,0.9566787003610108,0.03971119133574007,0.9169675090252707,puzzle_spatial
76561198743664500,0.0,0,8.616666666666667,1,0.0,0,8.616666666666667,1,8.616666666666667,0.0,1.0,0.0,1,-0.0,1.0,0.0,1.0,puzzle_spatial
76561198750649660,0.0,0,5.45,1,8.45,1,13.899999999999999,2,6.949999999999999,0.0,0.39208633093525186,0.6079136690647482,2,0.9661327413120897,0.6079136690647482,0.39208633093525186,0.21582733812949634,puzzle_logic
